DATE,SYMBOL,SERIES,OPEN,HIGH,LOW,CLOSE,VOLUME,DAILY_RETURN,MA_7,52W_HIGH,52W_LOW,VOLATILITY
2025-04-23,ABREL,EQ,1940.1,2023.3,1939.1,2014.8,372968,0.038503169939693854,,2026.8,1871.0,0.022942262470039266
2025-04-24,ABREL,EQ,2019.4,2026.8,1954.0,1980.6,130364,-0.019213627810240753,,2026.8,1871.0,0.022942262470039266
2025-04-25,ABREL,EQ,1980.0,1989.9,1871.0,1918.6,159750,-0.031010101010101057,,2026.8,1871.0,0.022942262470039266
2025-04-28,ABREL,EQ,1901.0,1933.3,1887.1,1897.5,80704,-0.001841136244082062,,2026.8,1871.0,0.022942262470039266
2025-04-29,ABREL,EQ,1912.2,1953.0,1894.0,1940.8,108442,0.014956594498483375,,2026.8,1871.0,0.022942262470039266
2025-04-30,ABREL,EQ,1940.0,1958.9,1893.3,1917.7,143136,-0.011494845360824719,1942.1571428571428,2026.8,1871.0,0.022942262470039266
2025-04-22,ABSLAMC,EQ,649.0,682.6,645.0,665.95,422250,0.026117103235747372,,686.0,631.25,0.024718760213237018
2025-04-23,ABSLAMC,EQ,668.8,676.0,657.0,667.15,282674,-0.0024671052631578608,,686.0,631.25,0.024718760213237018
2025-04-24,ABSLAMC,EQ,667.0,667.0,652.3,654.15,139895,-0.019265367316341864,,686.0,631.25,0.024718760213237018
2025-04-25,ABSLAMC,EQ,660.0,662.95,634.1,642.3,281572,-0.026818181818181887,,686.0,631.25,0.024718760213237018
2025-04-28,ABSLAMC,EQ,645.0,658.0,631.25,642.25,737843,-0.004263565891472868,,686.0,631.25,0.024718760213237018
2025-04-29,ABSLAMC,EQ,648.75,686.0,648.75,673.7,1336746,0.0384585741811176,,686.0,631.25,0.024718760213237018
2025-04-30,ABSLAMC,EQ,675.0,679.2,657.6,661.5,380821,-0.02,658.1428571428571,686.0,631.25,0.024718760213237018
2025-04-22,ABSLBANETF,EQ,56.77,56.8,55.79,56.34,430354,-0.007574423110797951,,57.2,54.94,0.013573218282885316
2025-04-23,ABSLBANETF,EQ,56.95,57.2,55.91,56.22,473935,-0.012818261633011483,,57.2,54.94,0.013573218282885316
2025-04-24,ABSLBANETF,EQ,56.26,56.32,55.85,55.99,27268,-0.004799146818343335,,57.2,54.94,0.013573218282885316
2025-04-25,ABSLBANETF,EQ,56.65,56.65,54.94,55.45,36974,-0.021182700794351205,,57.2,54.94,0.013573218282885316
2025-04-28,ABSLBANETF,EQ,55.08,56.39,55.08,56.2,743072,0.020334059549745907,,57.2,54.94,0.013573218282885316
2025-04-29,ABSLBANETF,EQ,56.52,56.85,55.74,56.19,99306,-0.005838641188959755,,57.2,54.94,0.013573218282885316
2025-04-30,ABSLBANETF,EQ,56.72,56.72,55.66,55.71,39884,-0.017806770098730572,56.01428571428572,57.2,54.94,0.013573218282885316
2025-04-22,ABSLLIQUID,EQ,999.99,1000.01,999.99,1000.01,9519,2.000020000198183e-05,,1000.01,999.99,1.0690503129782414e-05
2025-04-23,ABSLLIQUID,EQ,1000.01,1000.01,999.99,1000.0,4169,-9.999900000990895e-06,,1000.01,999.99,1.0690503129782414e-05
2025-04-24,ABSLLIQUID,EQ,1000.0,1000.01,999.99,1000.0,3020,0.0,,1000.01,999.99,1.0690503129782414e-05
2025-04-25,ABSLLIQUID,EQ,1000.0,1000.01,999.99,1000.0,9767,0.0,,1000.01,999.99,1.0690503129782414e-05
2025-04-28,ABSLLIQUID,EQ,1000.01,1000.01,999.99,1000.01,16291,0.0,,1000.01,999.99,1.0690503129782414e-05
2025-04-29,ABSLLIQUID,EQ,1000.0,1000.01,999.99,999.99,3749,-9.999999999990905e-06,,1000.01,999.99,1.0690503129782414e-05
2025-04-30,ABSLLIQUID,EQ,999.99,1000.01,999.99,1000.0,4801,1.0000100000990914e-05,1000.0014285714286,1000.01,999.99,1.0690503129782414e-05
2025-04-22,ABSLNN50ET,EQ,68.17,68.65,67.49,68.15,27200,-0.0002933841865922843,,69.28,66.07,0.011757475033223492
2025-04-23,ABSLNN50ET,EQ,68.16,68.78,67.63,68.47,30600,0.004548122065727733,,69.28,66.07,0.011757475033223492
2025-04-24,ABSLNN50ET,EQ,68.47,69.28,68.3,68.39,10230,-0.0011683949174820841,,69.28,66.07,0.011757475033223492
2025-04-25,ABSLNN50ET,EQ,68.99,69.0,66.25,66.94,14857,-0.029714451369763695,,69.28,66.07,0.011757475033223492
2025-04-28,ABSLNN50ET,EQ,67.84,67.91,66.07,67.55,11116,-0.004274764150943488,,69.28,66.07,0.011757475033223492
2025-04-29,ABSLNN50ET,EQ,67.22,68.33,66.5,67.53,4198,0.004611722701576945,,69.28,66.07,0.011757475033223492
2025-04-30,ABSLNN50ET,EQ,67.53,68.28,66.74,67.24,8914,-0.004294387679549923,67.75285714285714,69.28,66.07,0.011757475033223492
2025-04-22,ABSLPSE,EQ,9.88,9.95,9.81,9.88,247875,0.0,,10.0,9.57,0.01135379947490099
2025-04-23,ABSLPSE,EQ,9.92,9.95,9.76,9.89,288349,-0.0030241935483870325,,10.0,9.57,0.01135379947490099
2025-04-24,ABSLPSE,EQ,9.89,9.95,9.86,9.9,430534,0.0010111223458038206,,10.0,9.57,0.01135379947490099
2025-04-25,ABSLPSE,EQ,9.88,10.0,9.57,9.66,410552,-0.022267206477732858,,10.0,9.57,0.01135379947490099
2025-04-28,ABSLPSE,EQ,9.71,9.87,9.6,9.81,241315,0.010298661174047336,,10.0,9.57,0.01135379947490099
2025-04-29,ABSLPSE,EQ,9.94,9.94,9.71,9.8,229192,-0.0140845070422534,,10.0,9.57,0.01135379947490099
2025-04-30,ABSLPSE,EQ,9.89,9.89,9.7,9.74,205940,-0.01516683518705767,9.811428571428573,10.0,9.57,0.01135379947490099
2025-04-22,ACC,EQ,2088.4,2104.4,2073.8,2081.7,97202,-0.0032081976632830265,,2119.9,1875.2,0.02372159360157837
2025-04-23,ACC,EQ,2088.9,2095.9,2043.0,2051.9,488279,-0.017712671741107758,,2119.9,1875.2,0.02372159360157837
2025-04-24,ACC,EQ,2060.0,2119.9,2051.0,2066.2,1428912,0.0030097087378639894,,2119.9,1875.2,0.02372159360157837
2025-04-25,ACC,EQ,2075.9,2075.9,1931.0,1938.0,1248608,-0.0664290187388603,,2119.9,1875.2,0.02372159360157837
2025-04-28,ACC,EQ,1940.0,1948.9,1908.1,1925.1,505562,-0.007680412371134067,,2119.9,1875.2,0.02372159360157837
2025-04-29,ACC,EQ,1930.0,1942.7,1884.8,1892.2,663809,-0.01958549222797925,,2119.9,1875.2,0.02372159360157837
2025-04-30,ACC,EQ,1890.0,1902.3,1875.2,1888.0,465242,-0.0010582010582010583,1977.5857142857144,2119.9,1875.2,0.02372159360157837
2025-04-22,ACCELYA,EQ,1349.9,1368.0,1342.1,1346.2,17627,-0.002740943773612894,,1439.1,1323.9,0.024466471606180835
2025-04-23,ACCELYA,EQ,1363.0,1375.0,1345.0,1368.3,13671,0.003888481291269226,,1439.1,1323.9,0.024466471606180835
2025-04-24,ACCELYA,EQ,1379.9,1395.0,1372.0,1382.9,14987,0.0021740705848249872,,1439.1,1323.9,0.024466471606180835
2025-04-25,ACCELYA,EQ,1439.1,1439.1,1340.1,1353.7,59168,-0.059342644708498274,,1439.1,1323.9,0.024466471606180835
2025-04-28,ACCELYA,EQ,1341.0,1372.1,1323.9,1354.6,12247,0.010141685309470476,,1439.1,1323.9,0.024466471606180835
2025-04-29,ACCELYA,EQ,1363.7,1380.0,1359.0,1370.2,12949,0.004766444232602478,,1439.1,1323.9,0.024466471606180835
2025-04-30,ACCELYA,EQ,1372.0,1378.8,1335.0,1341.7,5745,-0.022084548104956234,1359.6571428571428,1439.1,1323.9,0.024466471606180835
2025-04-22,ACCURACY,EQ,8.25,9.0,8.25,8.94,335028,0.08363636363636358,,9.26,7.92,0.04939964713514961
2025-04-23,ACCURACY,EQ,9.26,9.26,8.49,8.67,248000,-0.06371490280777536,,9.26,7.92,0.04939964713514961
2025-04-24,ACCURACY,EQ,8.84,8.85,8.54,8.58,90261,-0.029411764705882328,,9.26,7.92,0.04939964713514961
2025-04-25,ACCURACY,EQ,8.75,8.75,8.0,8.2,261781,-0.06285714285714294,,9.26,7.92,0.04939964713514961
2025-04-28,ACCURACY,EQ,8.18,8.2,8.1,8.11,148243,-0.00855745721271397,,9.26,7.92,0.04939964713514961
2025-04-29,ACCURACY,EQ,8.4,8.4,8.2,8.24,76637,-0.019047619047619063,,9.26,7.92,0.04939964713514961
2025-04-30,ACCURACY,EQ,8.12,8.35,7.92,7.98,340704,-0.01724137931034468,8.388571428571428,9.26,7.92,0.04939964713514961
2025-04-22,ACE,EQ,1270.0,1273.9,1253.3,1256.0,97267,-0.011023622047244094,,1273.9,1161.5,0.016090894836319817
2025-04-23,ACE,EQ,1268.0,1273.3,1242.2,1245.9,132877,-0.017429022082018856,,1273.9,1161.5,0.016090894836319817
2025-04-24,ACE,EQ,1245.0,1260.0,1238.1,1243.7,108613,-0.0010441767068272727,,1273.9,1161.5,0.016090894836319817
2025-04-25,ACE,EQ,1245.0,1253.2,1183.1,1203.3,203542,-0.03349397590361449,,1273.9,1161.5,0.016090894836319817
2025-04-28,ACE,EQ,1203.0,1215.0,1185.7,1206.2,103461,0.0026600166251039446,,1273.9,1161.5,0.016090894836319817
2025-04-29,ACE,EQ,1205.0,1243.7,1205.0,1214.3,97106,0.007717842323651415,,1273.9,1161.5,0.016090894836319817
2025-04-30,ACE,EQ,1205.1,1212.0,1161.5,1168.5,167154,-0.030370923574806998,1219.7,1273.9,1161.5,0.016090894836319817
2025-04-22,ACEINTEG,EQ,26.85,26.99,24.71,25.2,50610,-0.06145251396648052,,26.99,23.15,0.028062848640011885
2025-04-23,ACEINTEG,EQ,25.07,26.2,24.53,25.02,9404,-0.0019944156362186162,,26.99,23.15,0.028062848640011885
2025-04-24,ACEINTEG,EQ,26.17,26.6,24.99,25.95,80782,-0.008406572411157906,,26.99,23.15,0.028062848640011885
2025-04-25,ACEINTEG,EQ,26.07,26.86,24.2,24.59,20291,-0.05677023398542388,,26.99,23.15,0.028062848640011885
2025-04-28,ACEINTEG,EQ,24.61,25.43,24.61,24.9,4564,0.011783827712312034,,26.99,23.15,0.028062848640011885
2025-04-29,ACEINTEG,EQ,24.91,25.3,24.0,24.41,9723,-0.02007226013649137,,26.99,23.15,0.028062848640011885
2025-04-30,ACEINTEG,EQ,24.41,24.99,23.15,23.45,4436,-0.03932814420319545,24.788571428571426,26.99,23.15,0.028062848640011885
2025-04-22,ACI,EQ,642.0,656.55,631.0,635.6,238073,-0.009968847352024886,,670.0,560.05,0.020469774212143438
2025-04-23,ACI,EQ,639.0,643.2,624.5,629.65,288730,-0.014632237871674527,,670.0,560.05,0.020469774212143438
2025-04-24,ACI,EQ,633.95,650.0,626.25,637.75,191901,0.005994163577569137,,670.0,560.05,0.020469774212143438
2025-04-25,ACI,EQ,637.75,670.0,622.55,656.7,988584,0.029713837710701758,,670.0,560.05,0.020469774212143438
2025-04-28,ACI,EQ,653.95,667.5,636.5,663.15,400805,0.014068353849682592,,670.0,560.05,0.020469774212143438
2025-04-29,ACI,EQ,657.1,664.35,560.05,635.4,1385139,-0.033023892862578064,,670.0,560.05,0.020469774212143438
2025-04-30,ACI,EQ,626.85,636.95,606.55,627.3,517125,0.0007178750897342774,640.7928571428572,670.0,560.05,0.020469774212143438
2025-04-22,ACL,EQ,60.0,61.0,57.15,58.81,98080,-0.019833333333333297,,61.0,55.56,0.023362772029602654
2025-04-23,ACL,EQ,59.7,59.7,57.75,58.6,34280,-0.018425460636515935,,61.0,55.56,0.023362772029602654
2025-04-24,ACL,EQ,58.02,60.79,57.73,58.61,32842,0.010168907273353952,,61.0,55.56,0.023362772029602654
2025-04-25,ACL,EQ,58.6,60.4,56.1,56.94,28214,-0.028327645051194603,,61.0,55.56,0.023362772029602654
2025-04-28,ACL,EQ,56.03,58.41,56.03,57.93,28766,0.03391040514010349,,61.0,55.56,0.023362772029602654
2025-04-29,ACL,EQ,58.9,59.81,57.01,57.26,16356,-0.027843803056027176,,61.0,55.56,0.023362772029602654
2025-04-30,ACL,EQ,57.01,58.39,55.56,55.82,20834,-0.020873530959480753,57.71,61.0,55.56,0.023362772029602654
2025-04-22,ACLGATI,EQ,64.64,66.8,63.11,65.83,1158199,0.0184096534653465,,66.91,60.1,0.020128919187289672
2025-04-23,ACLGATI,EQ,65.7,66.91,63.51,64.47,526237,-0.018721461187214673,,66.91,60.1,0.020128919187289672
2025-04-24,ACLGATI,EQ,64.94,66.6,64.5,65.53,457499,0.0090853095164768,,66.91,60.1,0.020128919187289672
2025-04-25,ACLGATI,EQ,65.7,65.7,62.55,63.44,341838,-0.034398782343987896,,66.91,60.1,0.020128919187289672
2025-04-28,ACLGATI,EQ,63.44,63.68,61.23,62.41,309121,-0.016235813366960925,,66.91,60.1,0.020128919187289672
2025-04-29,ACLGATI,EQ,62.7,64.09,61.9,62.55,229321,-0.002392344497607746,,66.91,60.1,0.020128919187289672
2025-04-30,ACLGATI,EQ,62.83,62.83,60.1,60.8,213846,-0.03230940633455358,63.575714285714284,66.91,60.1,0.020128919187289672
2025-04-22,ACMESOLAR,EQ,209.0,219.0,208.37,216.44,1639499,0.035598086124401906,,230.0,208.0,0.024008986377360216
2025-04-23,ACMESOLAR,EQ,220.5,224.99,211.99,223.19,1093401,0.01219954648526076,,230.0,208.0,0.024008986377360216
2025-04-24,ACMESOLAR,EQ,223.15,230.0,216.1,222.36,2015291,-0.0035402195832399375,,230.0,208.0,0.024008986377360216
2025-04-25,ACMESOLAR,EQ,222.0,223.9,210.05,212.27,681340,-0.043828828828828784,,230.0,208.0,0.024008986377360216
2025-04-28,ACMESOLAR,EQ,209.9,213.83,208.01,210.5,468785,0.002858504049547376,,230.0,208.0,0.024008986377360216
2025-04-29,ACMESOLAR,EQ,211.29,216.39,211.0,212.41,289929,0.00530077145155949,,230.0,208.0,0.024008986377360216
2025-04-30,ACMESOLAR,EQ,211.01,214.64,208.0,209.21,471286,-0.008530401402777039,215.19714285714286,230.0,208.0,0.024008986377360216
2025-04-22,ADANIENSOL,EQ,941.9,942.75,926.0,929.6,1654173,-0.013058711115829657,,981.0,892.0,0.028757472348736775
2025-04-23,ADANIENSOL,EQ,935.7,942.15,901.6,938.8,2500136,0.003313027679811808,,981.0,892.0,0.028757472348736775
2025-04-24,ADANIENSOL,EQ,940.0,971.7,935.0,961.7,3695638,0.02308510638297877,,981.0,892.0,0.028757472348736775
2025-04-25,ADANIENSOL,EQ,978.0,981.0,905.9,914.35,5736784,-0.06508179959100202,,981.0,892.0,0.028757472348736775
2025-04-28,ADANIENSOL,EQ,914.0,941.6,904.0,925.3,2404027,0.012363238512034962,,981.0,892.0,0.028757472348736775
2025-04-29,ADANIENSOL,EQ,929.9,939.85,912.05,917.65,1466481,-0.01317345951177546,,981.0,892.0,0.028757472348736775
2025-04-30,ADANIENSOL,EQ,919.7,919.7,892.0,899.65,1191673,-0.02180058714798311,926.7214285714286,981.0,892.0,0.028757472348736775
2025-04-22,ADANIENT,EQ,2458.9,2483.4,2441.0,2445.5,766567,-0.005449591280653988,,2483.4,2285.0,0.016429375877058606
2025-04-23,ADANIENT,EQ,2460.0,2473.8,2421.2,2453.6,672262,-0.0026016260162601995,,2483.4,2285.0,0.016429375877058606
2025-04-24,ADANIENT,EQ,2450.0,2461.4,2425.1,2442.5,596696,-0.003061224489795918,,2483.4,2285.0,0.016429375877058606
2025-04-25,ADANIENT,EQ,2450.1,2459.5,2323.5,2354.3,1414809,-0.039100444879800716,,2483.4,2285.0,0.016429375877058606
2025-04-28,ADANIENT,EQ,2346.0,2402.0,2337.6,2369.8,681421,0.010144927536231961,,2483.4,2285.0,0.016429375877058606
2025-04-29,ADANIENT,EQ,2392.0,2400.0,2325.6,2330.6,670730,-0.02566889632107027,,2483.4,2285.0,0.016429375877058606
2025-04-30,ADANIENT,EQ,2331.4,2340.0,2285.0,2301.3,837464,-0.012910697435017547,2385.371428571428,2483.4,2285.0,0.016429375877058606
2025-04-22,ADANIGREEN,EQ,962.0,965.5,941.55,943.3,2283380,-0.019438669438669485,,975.85,895.0,0.031407686717673654
2025-04-23,ADANIGREEN,EQ,950.0,956.9,926.0,952.5,2614789,0.002631578947368421,,975.85,895.0,0.031407686717673654
2025-04-24,ADANIGREEN,EQ,956.9,974.0,948.75,968.95,3604578,0.012592747413522907,,975.85,895.0,0.031407686717673654
2025-04-25,ADANIGREEN,EQ,974.0,975.85,903.7,912.55,6824718,-0.06309034907597541,,975.85,895.0,0.031407686717673654
2025-04-28,ADANIGREEN,EQ,915.35,944.95,909.15,941.0,3691409,0.028022068061397253,,975.85,895.0,0.031407686717673654
2025-04-29,ADANIGREEN,EQ,960.0,961.9,918.9,922.4,6040053,-0.03916666666666669,,975.85,895.0,0.031407686717673654
2025-04-30,ADANIGREEN,EQ,922.8,929.0,895.0,900.7,3000004,-0.02394885132206319,934.4857142857143,975.85,895.0,0.031407686717673654
2025-04-22,ADANIPORTS,EQ,1249.6,1255.6,1227.0,1233.2,2932537,-0.013124199743917946,,1255.6,1181.2,0.01656994159665486
2025-04-23,ADANIPORTS,EQ,1240.1,1242.8,1216.8,1239.1,2580999,-0.0008063865817272801,,1255.6,1181.2,0.01656994159665486
2025-04-24,ADANIPORTS,EQ,1238.0,1248.0,1231.6,1236.4,2133285,-0.0012924071082390219,,1255.6,1181.2,0.01656994159665486
2025-04-25,ADANIPORTS,EQ,1236.3,1243.4,1181.2,1193.0,3628854,-0.0350238615222842,,1255.6,1181.2,0.01656994159665486
2025-04-28,ADANIPORTS,EQ,1188.1,1214.7,1184.1,1209.9,2646406,0.018348623853211163,,1255.6,1181.2,0.01656994159665486
2025-04-29,ADANIPORTS,EQ,1212.0,1223.9,1202.5,1216.4,2381980,0.0036303630363037054,,1255.6,1181.2,0.01656994159665486
2025-04-30,ADANIPORTS,EQ,1215.1,1226.5,1203.9,1216.5,1824334,0.0011521685457987747,1220.642857142857,1255.6,1181.2,0.01656994159665486
2025-04-22,ADANIPOWER,EQ,574.0,579.75,568.75,573.35,3962029,-0.0011324041811846294,,585.55,526.25,0.020552145026827947
2025-04-23,ADANIPOWER,EQ,577.0,584.2,574.0,579.4,4242545,0.00415944540727899,,585.55,526.25,0.020552145026827947
2025-04-24,ADANIPOWER,EQ,580.0,584.9,571.25,575.85,2904301,-0.0071551724137930645,,585.55,526.25,0.020552145026827947
2025-04-25,ADANIPOWER,EQ,576.95,585.55,544.25,549.35,7765708,-0.04783776757084673,,585.55,526.25,0.020552145026827947
2025-04-28,ADANIPOWER,EQ,548.05,557.5,541.25,552.75,3966569,0.008575859866800558,,585.55,526.25,0.020552145026827947
2025-04-29,ADANIPOWER,EQ,558.0,562.0,546.35,548.65,2919635,-0.016756272401433733,,585.55,526.25,0.020552145026827947
2025-04-30,ADANIPOWER,EQ,549.8,551.75,526.25,532.05,5205418,-0.0322844670789378,558.7714285714286,585.55,526.25,0.020552145026827947
2025-04-22,ADFFOODS,EQ,231.0,235.21,230.0,231.87,184056,0.003766233766233786,,236.77,220.0,0.02099063600604997
2025-04-23,ADFFOODS,EQ,235.0,235.0,230.01,231.97,84257,-0.0128936170212766,,236.77,220.0,0.02099063600604997
2025-04-24,ADFFOODS,EQ,232.0,236.77,230.84,234.15,88241,0.009267241379310369,,236.77,220.0,0.02099063600604997
2025-04-25,ADFFOODS,EQ,234.15,235.4,220.0,222.3,235866,-0.05060858424087121,,236.77,220.0,0.02099063600604997
2025-04-28,ADFFOODS,EQ,224.75,228.39,220.45,226.11,81258,0.006051167964404955,,236.77,220.0,0.02099063600604997
2025-04-29,ADFFOODS,EQ,226.7,229.58,224.41,226.51,75616,-0.0008381120423467037,,236.77,220.0,0.02099063600604997
2025-04-30,ADFFOODS,EQ,226.51,226.66,220.02,222.12,84494,-0.01938104277956817,227.86142857142858,236.77,220.0,0.02099063600604997
2025-04-22,ADL,EQ,109.29,109.29,102.02,104.24,32042,-0.04620733827431614,,111.0,92.35,0.018972430883931295
2025-04-23,ADL,EQ,106.32,111.0,104.0,105.23,13717,-0.010252069224981088,,111.0,92.35,0.018972430883931295
2025-04-24,ADL,EQ,105.23,107.09,102.5,104.41,5594,-0.00779245462320638,,111.0,92.35,0.018972430883931295
2025-04-25,ADL,EQ,106.01,106.01,99.05,100.31,7522,-0.05376851240449017,,111.0,92.35,0.018972430883931295
2025-04-28,ADL,EQ,102.6,104.3,98.06,100.88,4221,-0.016764132553606228,,111.0,92.35,0.018972430883931295
2025-04-29,ADL,EQ,100.89,103.8,92.35,96.23,6378,-0.046188918624244193,,111.0,92.35,0.018972430883931295
2025-04-30,ADL,EQ,98.0,100.38,93.0,94.68,6408,-0.03387755102040809,100.85428571428572,111.0,92.35,0.018972430883931295
2025-04-22,ADOR,EQ,931.2,931.2,916.05,921.15,7719,-0.010792525773195949,,935.0,875.0,0.009316790737512692
2025-04-23,ADOR,EQ,915.0,935.0,901.15,908.15,6937,-0.007486338797814233,,935.0,875.0,0.009316790737512692
2025-04-24,ADOR,EQ,908.15,916.75,902.25,903.95,5868,-0.004624786654187009,,935.0,875.0,0.009316790737512692
2025-04-25,ADOR,EQ,906.95,908.7,880.0,900.45,9388,-0.007166877997684546,,935.0,875.0,0.009316790737512692
2025-04-28,ADOR,EQ,900.4,905.0,890.5,900.95,7409,0.0006108396268325947,,935.0,875.0,0.009316790737512692
2025-04-29,ADOR,EQ,903.0,910.0,887.15,889.15,11213,-0.015337763012181642,,935.0,875.0,0.009316790737512692
2025-04-30,ADOR,EQ,902.5,902.5,875.0,876.9,5137,-0.028365650969529112,900.1,935.0,875.0,0.009316790737512692
2025-04-22,ADROITINFO,EQ,13.34,13.34,12.86,12.94,36250,-0.0299850074962519,,13.34,11.34,0.027094071404750713
2025-04-23,ADROITINFO,EQ,13.18,13.19,12.87,13.01,28563,-0.012898330804248856,,13.34,11.34,0.027094071404750713
2025-04-24,ADROITINFO,EQ,12.99,13.18,12.7,12.76,50704,-0.017705927636643606,,13.34,11.34,0.027094071404750713
2025-04-25,ADROITINFO,EQ,12.55,13.18,12.16,12.33,29830,-0.0175298804780877,,13.34,11.34,0.027094071404750713
2025-04-28,ADROITINFO,EQ,12.33,12.33,11.82,11.89,16063,-0.035685320356853165,,13.34,11.34,0.027094071404750713
2025-04-29,ADROITINFO,EQ,11.89,12.41,11.7,11.94,35691,0.004205214465937673,,13.34,11.34,0.027094071404750713
2025-04-30,ADROITINFO,EQ,12.39,12.39,11.34,11.38,85955,-0.08151735270379336,12.321428571428571,13.34,11.34,0.027094071404750713
2025-04-22,ADSL,EQ,196.62,198.8,194.65,196.44,191196,-0.0009154714678059547,,208.69,185.0,0.024360835408167542
2025-04-23,ADSL,EQ,198.0,203.75,197.9,199.97,333816,0.009949494949494944,,208.69,185.0,0.024360835408167542
2025-04-24,ADSL,EQ,199.97,208.69,199.4,204.34,457145,0.021853277991698776,,208.69,185.0,0.024360835408167542
2025-04-25,ADSL,EQ,204.33,205.9,192.11,193.14,355737,-0.054764351783879145,,208.69,185.0,0.024360835408167542
2025-04-28,ADSL,EQ,193.25,195.85,190.81,191.79,170799,-0.007554980595084129,,208.69,185.0,0.024360835408167542
2025-04-29,ADSL,EQ,192.0,195.05,189.46,190.79,151860,-0.006302083333333375,,208.69,185.0,0.024360835408167542
2025-04-30,ADSL,EQ,189.1,190.0,185.0,185.63,118231,-0.01835007932310946,194.58571428571426,208.69,185.0,0.024360835408167542
2025-04-22,ADVANIHOTR,EQ,63.0,64.3,61.9,62.69,156947,-0.004920634920634956,,64.3,58.46,0.014781052479512967
2025-04-23,ADVANIHOTR,EQ,63.11,63.74,61.5,62.04,37948,-0.016954523847250838,,64.3,58.46,0.014781052479512967
2025-04-24,ADVANIHOTR,EQ,62.8,62.8,61.83,62.09,31284,-0.011305732484076333,,64.3,58.46,0.014781052479512967
2025-04-25,ADVANIHOTR,EQ,62.41,62.85,58.46,59.67,68465,-0.04390322063771823,,64.3,58.46,0.014781052479512967
2025-04-28,ADVANIHOTR,EQ,59.67,60.59,59.1,59.75,24801,0.0013407072230601357,,64.3,58.46,0.014781052479512967
2025-04-29,ADVANIHOTR,EQ,61.04,61.04,59.2,59.73,23158,-0.021461336828309342,,64.3,58.46,0.014781052479512967
2025-04-30,ADVANIHOTR,EQ,60.48,60.48,58.55,59.01,23115,-0.02430555555555554,60.71142857142858,64.3,58.46,0.014781052479512967
2025-04-22,ADVENZYMES,EQ,303.3,306.5,297.5,300.05,162565,-0.01071546323771843,,306.5,283.15,0.015768223306981296
2025-04-23,ADVENZYMES,EQ,301.95,303.55,294.3,296.6,96557,-0.017718165259148752,,306.5,283.15,0.015768223306981296
2025-04-24,ADVENZYMES,EQ,296.65,305.0,292.1,298.25,123414,0.00539356143603581,,306.5,283.15,0.015768223306981296
2025-04-25,ADVENZYMES,EQ,298.9,299.75,283.45,289.5,119167,-0.03144864503178313,,306.5,283.15,0.015768223306981296
2025-04-28,ADVENZYMES,EQ,290.0,293.55,286.2,288.25,78342,-0.00603448275862069,,306.5,283.15,0.015768223306981296
2025-04-29,ADVENZYMES,EQ,286.0,293.0,285.35,290.35,100896,0.01520979020979029,,306.5,283.15,0.015768223306981296
2025-04-30,ADVENZYMES,EQ,291.9,291.9,283.15,286.25,75682,-0.019355943816375395,292.75,306.5,283.15,0.015768223306981296
2025-04-22,AEGISLOG,EQ,798.0,818.0,791.0,794.25,717129,-0.004699248120300752,,818.0,748.5,0.012906303894912876
2025-04-23,AEGISLOG,EQ,796.7,804.0,777.0,780.05,572057,-0.020898707167064254,,818.0,748.5,0.012906303894912876
2025-04-24,AEGISLOG,EQ,783.0,789.5,769.0,774.7,562106,-0.010600255427841576,,818.0,748.5,0.012906303894912876
2025-04-25,AEGISLOG,EQ,780.0,783.6,748.5,775.95,788155,-0.005192307692307634,,818.0,748.5,0.012906303894912876
2025-04-28,AEGISLOG,EQ,771.55,784.9,765.6,780.25,337941,0.01127600285140308,,818.0,748.5,0.012906303894912876
2025-04-29,AEGISLOG,EQ,778.5,807.2,778.5,790.75,613771,0.01573538856775851,,818.0,748.5,0.012906303894912876
2025-04-30,AEGISLOG,EQ,794.0,798.15,774.65,785.4,513504,-0.01083123425692698,783.0500000000001,818.0,748.5,0.012906303894912876
2025-04-22,AEROFLEX,EQ,180.95,182.45,177.23,180.31,675792,-0.003536888643271547,,185.25,170.55,0.02032509375445882
2025-04-23,AEROFLEX,EQ,181.6,183.8,176.75,181.03,725999,-0.003138766519823751,,185.25,170.55,0.02032509375445882
